DATAFLOW,MEASURE: Type of Visa,MIGRATIONTYPE: Migration Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment,REPYEAREND: Reporting Year End Day
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,1: New South Wales,A: Annual,2022,23660,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,3: Queensland,A: Annual,2012,14160,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,3: Queensland,A: Annual,2013,14670,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,3: Queensland,A: Annual,2014,13500,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,3: Queensland,A: Annual,2015,13570,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,3: Queensland,A: Annual,2016,14900,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,3: Queensland,A: Annual,2017,15300,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,3: Queensland,A: Annual,2018,14900,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,3: Queensland,A: Annual,2019,15530,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,3: Queensland,A: Annual,2020,19250,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,3: Queensland,A: Annual,2021,9470,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,3: Queensland,A: Annual,2022,10600,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,7: Northern Territory,A: Annual,2012,6750,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,7: Northern Territory,A: Annual,2013,7840,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,7: Northern Territory,A: Annual,2014,6260,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,7: Northern Territory,A: Annual,2015,6900,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,7: Northern Territory,A: Annual,2016,6370,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,7: Northern Territory,A: Annual,2017,6900,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,7: Northern Territory,A: Annual,2018,5020,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,7: Northern Territory,A: Annual,2019,5550,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,7: Northern Territory,A: Annual,2020,4120,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,7: Northern Territory,A: Annual,2021,1450,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,7: Northern Territory,A: Annual,2022,4910,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,3: Queensland,A: Annual,2012,6480,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,3: Queensland,A: Annual,2013,8210,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,3: Queensland,A: Annual,2014,13120,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,3: Queensland,A: Annual,2015,10880,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,3: Queensland,A: Annual,2016,10900,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,3: Queensland,A: Annual,2017,12120,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,3: Queensland,A: Annual,2018,13010,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,3: Queensland,A: Annual,2019,13760,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,3: Queensland,A: Annual,2020,9710,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,3: Queensland,A: Annual,2021,130,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,3: Queensland,A: Annual,2022,9460,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,7: Northern Territory,A: Annual,2012,220,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,7: Northern Territory,A: Annual,2013,270,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,7: Northern Territory,A: Annual,2014,350,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,7: Northern Territory,A: Annual,2015,470,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,7: Northern Territory,A: Annual,2016,520,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,7: Northern Territory,A: Annual,2017,470,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,7: Northern Territory,A: Annual,2018,330,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,7: Northern Territory,A: Annual,2019,290,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,7: Northern Territory,A: Annual,2020,250,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,7: Northern Territory,A: Annual,2021,20,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,7: Northern Territory,A: Annual,2022,360,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),5: Temporary visa - Temporary work (skilled),1: NOM arrivals,6: Tasmania,A: Annual,2012,230,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),5: Temporary visa - Temporary work (skilled),1: NOM arrivals,6: Tasmania,A: Annual,2013,260,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),5: Temporary visa - Temporary work (skilled),1: NOM arrivals,6: Tasmania,A: Annual,2014,150,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),5: Temporary visa - Temporary work (skilled),1: NOM arrivals,6: Tasmania,A: Annual,2015,180,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),5: Temporary visa - Temporary work (skilled),1: NOM arrivals,6: Tasmania,A: Annual,2016,210,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),5: Temporary visa - Temporary work (skilled),1: NOM arrivals,6: Tasmania,A: Annual,2017,190,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),5: Temporary visa - Temporary work (skilled),1: NOM arrivals,6: Tasmania,A: Annual,2018,200,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),5: Temporary visa - Temporary work (skilled),1: NOM arrivals,6: Tasmania,A: Annual,2019,320,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),5: Temporary visa - Temporary work (skilled),1: NOM arrivals,6: Tasmania,A: Annual,2020,130,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),5: Temporary visa - Temporary work (skilled),1: NOM arrivals,6: Tasmania,A: Annual,2021,60,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),5: Temporary visa - Temporary work (skilled),1: NOM arrivals,6: Tasmania,A: Annual,2022,200,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,2: Victoria,A: Annual,2012,2000,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,2: Victoria,A: Annual,2013,2150,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,2: Victoria,A: Annual,2014,1890,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,2: Victoria,A: Annual,2015,2100,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,2: Victoria,A: Annual,2016,2530,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,2: Victoria,A: Annual,2017,3230,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,2: Victoria,A: Annual,2018,4020,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,2: Victoria,A: Annual,2019,4440,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,2: Victoria,A: Annual,2020,6040,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,2: Victoria,A: Annual,2021,1040,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,2: Victoria,A: Annual,2022,7630,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,6: Tasmania,A: Annual,2012,30,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,6: Tasmania,A: Annual,2013,60,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,6: Tasmania,A: Annual,2014,50,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,6: Tasmania,A: Annual,2015,50,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,6: Tasmania,A: Annual,2016,60,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,6: Tasmania,A: Annual,2017,60,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,6: Tasmania,A: Annual,2018,150,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,6: Tasmania,A: Annual,2019,220,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,6: Tasmania,A: Annual,2020,1350,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,6: Tasmania,A: Annual,2021,620,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,6: Tasmania,A: Annual,2022,1550,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2012,1700,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2013,1340,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2014,1730,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2015,1810,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2016,1420,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2017,1520,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2018,1390,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2019,1270,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2020,1020,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2021,590,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2022,1140,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,2: Victoria,A: Annual,2012,10810,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,2: Victoria,A: Annual,2013,10650,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,2: Victoria,A: Annual,2014,11430,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,2: Victoria,A: Annual,2015,12890,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,2: Victoria,A: Annual,2016,13420,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,2: Victoria,A: Annual,2017,15230,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,2: Victoria,A: Annual,2018,14410,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,2: Victoria,A: Annual,2019,12660,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,2: Victoria,A: Annual,2020,8420,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,2: Victoria,A: Annual,2021,3630,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,2: Victoria,A: Annual,2022,9090,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,1: New South Wales,A: Annual,2012,11680,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,1: New South Wales,A: Annual,2013,11310,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,1: New South Wales,A: Annual,2014,8930,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,1: New South Wales,A: Annual,2015,7740,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,1: New South Wales,A: Annual,2016,9230,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,1: New South Wales,A: Annual,2017,8730,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,1: New South Wales,A: Annual,2018,7300,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,1: New South Wales,A: Annual,2019,7130,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,1: New South Wales,A: Annual,2020,5110,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,1: New South Wales,A: Annual,2021,7460,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,1: New South Wales,A: Annual,2022,5440,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,5: Western Australia,A: Annual,2012,8250,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,5: Western Australia,A: Annual,2013,8580,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,5: Western Australia,A: Annual,2014,7680,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,5: Western Australia,A: Annual,2015,7410,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,5: Western Australia,A: Annual,2016,8120,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,5: Western Australia,A: Annual,2017,8770,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,5: Western Australia,A: Annual,2018,8340,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,5: Western Australia,A: Annual,2019,8740,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,5: Western Australia,A: Annual,2020,10860,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,5: Western Australia,A: Annual,2021,5570,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,5: Western Australia,A: Annual,2022,5790,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,1: New South Wales,A: Annual,2012,1600,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,1: New South Wales,A: Annual,2013,1800,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,1: New South Wales,A: Annual,2014,2070,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,1: New South Wales,A: Annual,2015,2020,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,1: New South Wales,A: Annual,2016,2190,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,1: New South Wales,A: Annual,2017,2270,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,1: New South Wales,A: Annual,2018,2190,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,1: New South Wales,A: Annual,2019,2670,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,1: New South Wales,A: Annual,2020,3760,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,1: New South Wales,A: Annual,2021,3040,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,1: New South Wales,A: Annual,2022,3260,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,5: Western Australia,A: Annual,2012,670,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,5: Western Australia,A: Annual,2013,710,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,5: Western Australia,A: Annual,2014,710,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,5: Western Australia,A: Annual,2015,750,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,5: Western Australia,A: Annual,2016,740,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,5: Western Australia,A: Annual,2017,760,PSNS: Persons,,,30-6: Year Ending 30 June
